text,location
God bless you for a full and rapid recovery.  
"Happy birthday,  from me and from some of your favorite grandsons. "
"With Barbara Anderson's passing, the Bay State has lost a tireless champion for tax fairness. "
"Thankful this day and every day for Jesus Christ who conquered death and gave us the Way, the Truth and the Life."
"As a fmr missionary &amp; a father &amp; grandfather of missionaries, this is simultaneously heartbreaking &amp; heartwarming. "
President Obama's response is mind numbing. ISIS attacks are existential to every person who is killed! Stand with #Brussels.
"This week, in the Utah nominating caucus, I will vote for Senator Ted Cruz. "
Trump has the best words. Take it from him.  
"With the passing of Nancy Reagan, God and Ronnie have finally welcomed a choice soul home. "
"If Trump had said 4 years ago the things he says today about the KKK, Muslims, Mexicans, disabled, I would NOT have accepted his endorsement"
"Full remarks from today's speech are up on  
"
ICYMI: Watch my speech on the state of the 2016 presidential race 
He's playing the American public for suckers: He gets a free ride to the White House and all we get is a lousy hat. (2/2)
"Here's what I know. Donald Trump is a phony, a fraud. His promises are as worthless as a degree from Trump University. (1/2)"
...endurance &amp; high purpose &amp; into the will to defeat the enemies of freedom. Our anger was transformed into energy directed for good. (2/2)
"I understand the anger Americans feel today. In the past, our presidents channeled that anger, and forged it into resolve,  (1/2)"
A person so untrustworthy and dishonest as Hillary Clinton must not become president. But a Trump nomination enables her victory.
"She compromised our nat'l secrets, dissembled 2 families of the slain &amp; jettisoned her most profound beliefs 2 gain presidential power (2/2)"
"On Hillary Clinton's watch at the State Department, America's interests were diminished in every corner of the world. (1/2)"
Trump relishes any poll that reflects what he thinks of himself. But polls are also saying that he will lose to Hillary Clinton
All of them bear the responsibility of being an example for our children and grandchildren. (3/3)
 The president and yes the nominees of the country's great parties help define America to billions of people. (2/3)
The president of the United States has long been the leader of the free world. (1/3)
"Trump says he admires Vladimir Putin, while he has called George W. Bush a liar. That is a twisted example of evil trumping good."
"Of remaining candidates the only serious policy proposals 2 deal w broad range of nat'l challenges we confront come from Cruz,Rubio &amp; Kasich"
"But if we make the right choices, America's future will be even better than our past and better than our present."
the growing assertiveness of China and the nuclear tests of North Korea confirm that we live in troubled and dangerous times. (2/2)
"At home, poverty persists and wages are stagnant. The horrific massacres of Paris and San Bernardino, the aggressions of  (1/2)"
""
"Watch my speech on the state of the 2016 presidential race LIVE on Facebook at 11:30 AM, ET "
Another #bombshell? Trump should authorize the  to release the transcript of his ed board interview. #WhatIsHeHiding
A disqualifying &amp; disgusting response by  to the KKK. His coddling of repugnant bigotry is not in the character of America.
 Facts are stubborn. I released my back taxes on 1/24/12. No excuse for hiding your back taxes. 
". got it wrong: I released back taxes in Jan '12, early in primary process--just like he should do. "
. taxes for last 4+ years are still being audited. There are more #bombshells or he would release them.
"No legit reason  can't release returns while being audited, but if scared, release earlier returns no longer under audit."
"Methinks the Donald doth protest too much. Show voters your back taxes,  #WhatIsHeHiding"
The case for waiting for the next president to name the next SCOTUS nominee was well expressed by Joe Biden. 
. followed his family's pattern of putting country above himself. I am proud to call him a friend.  
"New president should nominate new SCOTUS justice. Dems may complain, but they should talk to  "
Courage and unwavering determination have defined the  campaign. Thank you for standing up and standing tall.
Thank you  for pushing the race towards real and honest solutions. Your candor and integrity on the trail will be missed.
Hey  put  on the debate stage! She got more Iowa votes than John and Chris. Don't exclude only woman.
RELEASE: My remarks from last night: Happy birthday to you; happy birthday to you; happy birthday  
"4 years ago today, I released my taxes; became issue. 2016 candidates should release taxes before first contests."
". criticized the anger, not the policy. It was courage you can count on."
"Praying for  Denna Laing and her family. To support the Denna Laing Fund, go to  #14Strong"
". is a ""natural born citizen."" Obama too. Even George Romney. This isn't the issue you're looking for."
#SteinEriksen was a champion for the 2002 Olympic Winter Games just as he himself was a champion Olympic athlete. 
Merry Christmas from our family to yours. 
"While the race will miss his unique voice of truth and experience, the  fight must carry on."
Important distinction: thug Putin kills journalists and opponents; our presidents kill terrorists and enemy combatants.
"Great day with   and  in Mesa, AZ yesterday. "
"On Muslims,  fired before aiming.  is on target: "
Praying for those struck by the tragic violence in Colorado Springs. Grateful for bravery of first responders.
"#Thanksgiving w all but  and fam, who are on the other coast. Easy to get lost in this crew! #WheresWillard? "
Tired of Obama's dissembling. No one calling for massive troop intervention. Instead calling for winning strategy to replace current failure
"Obama must wage war to defeat the Islamic State, not merely harass it. "
The City of Light became a city of tears. America weeps with you.
"Overwhelmed by the towering sacrifice of ""heroes proved in liberating strife."" Revere the dead, salve the wounded. #VeteransDay"
"Fred Thompson, a man of character, commitment and enormous presence has been taken home. "
I got the first #SpeakerSelfie. 
". lack of ego, respect for others, knowledge of govt &amp; unwavering character are exactly what is needed "
"After hearing  talk foreign policy tonight, it's clear he belongs on the big stage."
Congratulations to  Looking forward to seeing my good buddy sworn in tomorrow.
"Getting people health insurance is a good thing, and thats what Tom Stemberg fought for. I oppose Obamacare "
"On Ann's day off from her #InThisTogether book tour, we took 3 grandkids &amp; 1 little lion to #TheLionKing Musical. "
"Go,  Two-time best-selling author. "
"Our prayerful hearts span the country, united with the sufferers in South Carolina and with the mourners in Oregon."
Ann's memoir #InThisTogether is out today. Read about her battle w/ #MS and how she went from wounded to warrior. 
Congrats to  on their new FP book #ChoosingToLead. Read it here:   
I am grateful to  for his friendship and service to our nation and the people of Ohio. Ann and I wish him all the best.
"Of course, no religious test for the presidency--every faith adds to our national character."
". and I met  before her #KAABOODelMar concert. Lovely person, fantastic performance. "
Highly rec  #TheLastSeason out today. Got to go to an  game w/ Stu &amp; his dad that season 
Ann and my hearts and prayers go out to the family and colleagues of  Alison Parker and Adam Ward.
Wishing  a speedy recovery.
Treasuring what's most important in life. 
Met the first female president: the brilliant  of #VEEP. 
Had fun making this  promo and then smiling at  wallet. #LSSC  
"I am opposed to the Iran deal, but  is way over the line on the Obama terrorism charge. Hurts the cause."
The difference between  and  Trump shot himself down. McCain and American veterans are true heroes.
"Shot down and rescued, parachuted and landed safely,  yesterday takes a fall. May he be victorious again, I pray."
Congratulations to  for real and symbolic leadership. A proud nation salutes a proud state.
